Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Servei,Total
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,No consta,14
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,No consta,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,No consta,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,No consta,7
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,No consta,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,No consta,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,No consta,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,No consta,18
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,No consta,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,No consta,12
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,No consta,2
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,No consta,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,No consta,7
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,No consta,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,145,No consta,7
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,146,No consta,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,147,No consta,11
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,148,No consta,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,149,No consta,4
2021,2,Eixample,10,Sant Antoni,150,No consta,8
2021,2,Eixample,10,Sant Antoni,151,No consta,9
2021,2,Eixample,10,Sant Antoni,152,No consta,7
2021,2,Eixample,10,Sant Antoni,153,No consta,6
2021,2,Eixample,10,Sant Antoni,154,No consta,7
2021,2,Eixample,10,Sant Antoni,155,No consta,8
2021,2,Eixample,10,Sant Antoni,156,No consta,4
2021,2,Eixample,10,Sant Antoni,157,No consta,3
2021,2,Eixample,10,Sant Antoni,158,No consta,5
2021,2,Eixample,10,Sant Antoni,159,No consta,8
2021,2,Eixample,10,Sant Antoni,160,No consta,12
2021,2,Eixample,10,Sant Antoni,161,No consta,3
2021,2,Eixample,10,Sant Antoni,162,No consta,6
2021,2,Eixample,10,Sant Antoni,163,No consta,13
2021,2,Eixample,10,Sant Antoni,164,No consta,6
2021,2,Eixample,10,Sant Antoni,165,No consta,14
2021,2,Eixample,10,Sant Antoni,166,No consta,12
2021,2,Eixample,10,Sant Antoni,167,No consta,21
2021,2,Eixample,10,Sant Antoni,168,No consta,8
2021,2,Eixample,10,Sant Antoni,169,No consta,4
2021,2,Eixample,10,Sant Antoni,170,No consta,2
2021,2,Eixample,10,Sant Antoni,171,No consta,7
2021,2,Eixample,10,Sant Antoni,172,No consta,4
2021,2,Eixample,10,Sant Antoni,173,No consta,7
2021,3,Sants-Montjuïc,11,el Poble Sec,1,No consta,7
2021,3,Sants-Montjuïc,11,el Poble Sec,2,No consta,9
2021,3,Sants-Montjuïc,11,el Poble Sec,3,No consta,4
2021,3,Sants-Montjuïc,11,el Poble Sec,4,No consta,16
2021,3,Sants-Montjuïc,11,el Poble Sec,5,No consta,5
2021,3,Sants-Montjuïc,11,el Poble Sec,6,No consta,4
2021,3,Sants-Montjuïc,11,el Poble Sec,7,No consta,10
2021,3,Sants-Montjuïc,11,el Poble Sec,8,No consta,8
2021,3,Sants-Montjuïc,11,el Poble Sec,9,No consta,9
2021,3,Sants-Montjuïc,11,el Poble Sec,10,No consta,9
2021,3,Sants-Montjuïc,11,el Poble Sec,11,No consta,9
2021,3,Sants-Montjuïc,11,el Poble Sec,12,No consta,2
2021,3,Sants-Montjuïc,11,el Poble Sec,13,No consta,8
2021,3,Sants-Montjuïc,11,el Poble Sec,14,No consta,11
2021,3,Sants-Montjuïc,11,el Poble Sec,15,No consta,14
2021,3,Sants-Montjuïc,11,el Poble Sec,16,No consta,6
2021,3,Sants-Montjuïc,11,el Poble Sec,17,No consta,8
2021,3,Sants-Montjuïc,11,el Poble Sec,18,No consta,3
2021,3,Sants-Montjuïc,11,el Poble Sec,19,No consta,8
2021,3,Sants-Montjuïc,11,el Poble Sec,20,No consta,13
2021,3,Sants-Montjuïc,11,el Poble Sec,21,No consta,7
2021,3,Sants-Montjuïc,11,el Poble Sec,22,No consta,7
2021,3,Sants-Montjuïc,11,el Poble Sec,23,No consta,15
2021,3,Sants-Montjuïc,11,el Poble Sec,24,No consta,5
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,No consta,135
2021,3,Sants-Montjuïc,13,la Marina de Port,26,No consta,3
2021,3,Sants-Montjuïc,13,la Marina de Port,27,No consta,6
2021,3,Sants-Montjuïc,13,la Marina de Port,28,No consta,13
2021,3,Sants-Montjuïc,13,la Marina de Port,29,No consta,4
2021,3,Sants-Montjuïc,13,la Marina de Port,30,No consta,8
2021,3,Sants-Montjuïc,13,la Marina de Port,31,No consta,11
2021,3,Sants-Montjuïc,13,la Marina de Port,32,No consta,7
2021,3,Sants-Montjuïc,13,la Marina de Port,33,No consta,8
2021,3,Sants-Montjuïc,13,la Marina de Port,34,No consta,7
2021,3,Sants-Montjuïc,13,la Marina de Port,35,No consta,13
2021,3,Sants-Montjuïc,13,la Marina de Port,36,No consta,9
2021,3,Sants-Montjuïc,13,la Marina de Port,37,No consta,4
2021,3,Sants-Montjuïc,13,la Marina de Port,38,No consta,1
2021,3,Sants-Montjuïc,13,la Marina de Port,39,No consta,6
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,No consta,8
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,No consta,9
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,No consta,5
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,No consta,9
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,No consta,5
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,No consta,3
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,No consta,11
2021,3,Sants-Montjuïc,15,Hostafrancs,47,No consta,11
2021,3,Sants-Montjuïc,15,Hostafrancs,48,No consta,10
2021,3,Sants-Montjuïc,15,Hostafrancs,49,No consta,9
2021,3,Sants-Montjuïc,15,Hostafrancs,50,No consta,5
2021,3,Sants-Montjuïc,15,Hostafrancs,51,No consta,7
2021,3,Sants-Montjuïc,15,Hostafrancs,52,No consta,3
2021,3,Sants-Montjuïc,15,Hostafrancs,53,No consta,21
2021,3,Sants-Montjuïc,15,Hostafrancs,54,No consta,5
2021,3,Sants-Montjuïc,15,Hostafrancs,55,No consta,7
2021,3,Sants-Montjuïc,15,Hostafrancs,56,No consta,4
2021,3,Sants-Montjuïc,16,la Bordeta,57,No consta,5
2021,3,Sants-Montjuïc,16,la Bordeta,58,No consta,9
2021,3,Sants-Montjuïc,16,la Bordeta,59,No consta,4
2021,3,Sants-Montjuïc,16,la Bordeta,60,No consta,9
2021,3,Sants-Montjuïc,16,la Bordeta,61,No consta,2
2021,3,Sants-Montjuïc,16,la Bordeta,62,No consta,6
2021,3,Sants-Montjuïc,16,la Bordeta,63,No consta,9
2021,3,Sants-Montjuïc,16,la Bordeta,64,No consta,9
2021,3,Sants-Montjuïc,16,la Bordeta,65,No consta,5
2021,3,Sants-Montjuïc,16,la Bordeta,66,No consta,19
2021,3,Sants-Montjuïc,16,la Bordeta,67,No consta,10
2021,3,Sants-Montjuïc,16,la Bordeta,68,No consta,10
2021,3,Sants-Montjuïc,16,la Bordeta,69,No consta,2
2021,3,Sants-Montjuïc,17,Sants - Badal,70,No consta,7
2021,3,Sants-Montjuïc,17,Sants - Badal,71,No consta,10
2021,3,Sants-Montjuïc,17,Sants - Badal,72,No consta,4
2021,3,Sants-Montjuïc,17,Sants - Badal,73,No consta,6
2021,3,Sants-Montjuïc,17,Sants - Badal,74,No consta,7
2021,3,Sants-Montjuïc,17,Sants - Badal,75,No consta,10
2021,3,Sants-Montjuïc,17,Sants - Badal,76,No consta,5
2021,3,Sants-Montjuïc,17,Sants - Badal,77,No consta,4
2021,3,Sants-Montjuïc,17,Sants - Badal,78,No consta,6
2021,3,Sants-Montjuïc,17,Sants - Badal,79,No consta,8
2021,3,Sants-Montjuïc,17,Sants - Badal,80,No consta,7
2021,3,Sants-Montjuïc,17,Sants - Badal,81,No consta,5
2021,3,Sants-Montjuïc,17,Sants - Badal,82,No consta,8
2021,3,Sants-Montjuïc,17,Sants - Badal,83,No consta,7
2021,3,Sants-Montjuïc,17,Sants - Badal,84,No consta,8
2021,3,Sants-Montjuïc,17,Sants - Badal,85,No consta,9
2021,3,Sants-Montjuïc,18,Sants,86,No consta,5
2021,3,Sants-Montjuïc,18,Sants,87,No consta,7
2021,3,Sants-Montjuïc,18,Sants,88,No consta,8
2021,3,Sants-Montjuïc,18,Sants,89,No consta,8
2021,3,Sants-Montjuïc,18,Sants,90,No consta,5
2021,3,Sants-Montjuïc,18,Sants,91,No consta,7
2021,3,Sants-Montjuïc,18,Sants,92,No consta,9
2021,3,Sants-Montjuïc,18,Sants,93,No consta,3
2021,3,Sants-Montjuïc,18,Sants,94,No consta,5
2021,3,Sants-Montjuïc,18,Sants,95,No consta,5
2021,3,Sants-Montjuïc,18,Sants,96,No consta,9
2021,3,Sants-Montjuïc,18,Sants,97,No consta,10
2021,3,Sants-Montjuïc,18,Sants,98,No consta,8
2021,3,Sants-Montjuïc,18,Sants,99,No consta,7
2021,3,Sants-Montjuïc,18,Sants,100,No consta,13
2021,3,Sants-Montjuïc,18,Sants,101,No consta,6
2021,3,Sants-Montjuïc,18,Sants,102,No consta,11
2021,3,Sants-Montjuïc,18,Sants,103,No consta,5
2021,3,Sants-Montjuïc,18,Sants,104,No consta,11
2021,3,Sants-Montjuïc,18,Sants,105,No consta,2
2021,3,Sants-Montjuïc,18,Sants,106,No consta,8
2021,3,Sants-Montjuïc,18,Sants,107,No consta,5
2021,3,Sants-Montjuïc,18,Sants,108,No consta,4
2021,3,Sants-Montjuïc,18,Sants,109,No consta,11
2021,3,Sants-Montjuïc,18,Sants,110,No consta,8
2021,3,Sants-Montjuïc,18,Sants,111,No consta,10
2021,3,Sants-Montjuïc,18,Sants,112,No consta,14
2021,3,Sants-Montjuïc,18,Sants,113,No consta,11
2021,3,Sants-Montjuïc,18,Sants,114,No consta,15
2021,3,Sants-Montjuïc,13,la Marina de Port,211,No consta,2
2021,3,Sants-Montjuïc,13,la Marina de Port,212,No consta,10
2021,3,Sants-Montjuïc,13,la Marina de Port,213,No consta,9
2021,4,Les Corts,19,les Corts,1,No consta,11
2021,4,Les Corts,19,les Corts,2,No consta,8
2021,4,Les Corts,19,les Corts,3,No consta,5
2021,4,Les Corts,19,les Corts,4,No consta,8
2021,4,Les Corts,19,les Corts,5,No consta,3
2021,4,Les Corts,19,les Corts,6,No consta,3
2021,4,Les Corts,19,les Corts,7,No consta,5
2021,4,Les Corts,19,les Corts,8,No consta,3
2021,4,Les Corts,19,les Corts,9,No consta,2
2021,4,Les Corts,19,les Corts,10,No consta,3
2021,4,Les Corts,19,les Corts,11,No consta,9
2021,4,Les Corts,19,les Corts,12,No consta,5
2021,4,Les Corts,19,les Corts,13,No consta,9
2021,4,Les Corts,19,les Corts,14,No consta,4
2021,4,Les Corts,19,les Corts,15,No consta,11
2021,4,Les Corts,19,les Corts,16,No consta,9
2021,4,Les Corts,19,les Corts,17,No consta,4
2021,4,Les Corts,19,les Corts,18,No consta,10
2021,4,Les Corts,19,les Corts,19,No consta,10
2021,4,Les Corts,19,les Corts,20,No consta,5
2021,4,Les Corts,19,les Corts,21,No consta,21
2021,4,Les Corts,19,les Corts,22,No consta,19
2021,4,Les Corts,19,les Corts,23,No consta,12
2021,4,Les Corts,19,les Corts,24,No consta,14
2021,4,Les Corts,19,les Corts,25,No consta,9
2021,4,Les Corts,19,les Corts,26,No consta,8
2021,4,Les Corts,19,les Corts,27,No consta,15
2021,4,Les Corts,19,les Corts,28,No consta,7
2021,4,Les Corts,19,les Corts,29,No consta,10
2021,4,Les Corts,19,les Corts,30,No consta,15
2021,4,Les Corts,19,les Corts,31,No consta,9
2021,4,Les Corts,19,les Corts,32,No consta,5
2021,4,Les Corts,19,les Corts,33,No consta,6
2021,4,Les Corts,19,les Corts,34,No consta,12
2021,4,Les Corts,19,les Corts,35,No consta,4
2021,4,Les Corts,20,la Maternitat i Sant Ramon,36,No consta,11
2021,4,Les Corts,20,la Maternitat i Sant Ramon,37,No consta,9
2021,4,Les Corts,20,la Maternitat i Sant Ramon,38,No consta,6
2021,4,Les Corts,20,la Maternitat i Sant Ramon,39,No consta,8
2021,4,Les Corts,20,la Maternitat i Sant Ramon,40,No consta,16
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41,No consta,4
2021,4,Les Corts,20,la Maternitat i Sant Ramon,42,No consta,14
2021,4,Les Corts,20,la Maternitat i Sant Ramon,43,No consta,9
2021,4,Les Corts,20,la Maternitat i Sant Ramon,44,No consta,10
2021,4,Les Corts,20,la Maternitat i Sant Ramon,45,No consta,7
2021,4,Les Corts,20,la Maternitat i Sant Ramon,46,No consta,20
2021,4,Les Corts,20,la Maternitat i Sant Ramon,47,No consta,22
2021,4,Les Corts,20,la Maternitat i Sant Ramon,48,No consta,11
2021,4,Les Corts,20,la Maternitat i Sant Ramon,49,No consta,23
2021,4,Les Corts,21,Pedralbes,50,No consta,20
2021,4,Les Corts,21,Pedralbes,51,No consta,24
2021,4,Les Corts,21,Pedralbes,52,No consta,16
2021,4,Les Corts,21,Pedralbes,53,No consta,22
2021,4,Les Corts,21,Pedralbes,54,No consta,11
2021,4,Les Corts,21,Pedralbes,55,No consta,11
2021,4,Les Corts,21,Pedralbes,56,No consta,26
2021,4,Les Corts,20,la Maternitat i Sant Ramon,84,No consta,16
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,No consta,12
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,No consta,13
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,No consta,13
2021,5,Sarrià-Sant Gervasi,23,Sarrià,4,No consta,7
2021,5,Sarrià-Sant Gervasi,23,Sarrià,5,No consta,8
2021,5,Sarrià-Sant Gervasi,23,Sarrià,6,No consta,27
2021,5,Sarrià-Sant Gervasi,23,Sarrià,7,No consta,9
2021,5,Sarrià-Sant Gervasi,23,Sarrià,8,No consta,9
2021,5,Sarrià-Sant Gervasi,23,Sarrià,9,No consta,7
2021,5,Sarrià-Sant Gervasi,23,Sarrià,10,No consta,4
2021,5,Sarrià-Sant Gervasi,23,Sarrià,11,No consta,8
2021,5,Sarrià-Sant Gervasi,23,Sarrià,12,No consta,6
2021,5,Sarrià-Sant Gervasi,23,Sarrià,13,No consta,6
2021,5,Sarrià-Sant Gervasi,23,Sarrià,14,No consta,13
2021,5,Sarrià-Sant Gervasi,23,Sarrià,15,No consta,11
2021,5,Sarrià-Sant Gervasi,23,Sarrià,16,No consta,13
2021,5,Sarrià-Sant Gervasi,23,Sarrià,17,No consta,17
2021,5,Sarrià-Sant Gervasi,23,Sarrià,18,No consta,9
2021,5,Sarrià-Sant Gervasi,23,Sarrià,19,No consta,10
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,No consta,14
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,No consta,7
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,No consta,13
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,No consta,12
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,No consta,9
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,No consta,10
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,No consta,16
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,No consta,11
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,No consta,6
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,No consta,12
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,No consta,9
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,No consta,18
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,No consta,10
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,No consta,22
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,No consta,8
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,No consta,6
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,No consta,16
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,No consta,12
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,No consta,16
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,No consta,9
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,No consta,10
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,No consta,15
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,No consta,11
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,No consta,5
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,No consta,7
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,No consta,23
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,No consta,5
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,No consta,14
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,No consta,13
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,No consta,26
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,No consta,14
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,No consta,12
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,No consta,9
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,No consta,24
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,No consta,7
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,No consta,20
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,No consta,12
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,No consta,17
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,No consta,18
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,No consta,13
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,No consta,14
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,No consta,5
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,No consta,12
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,No consta,14
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,No consta,12
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,No consta,21
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,No consta,11
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,No consta,24
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,No consta,14
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,No consta,17
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,No consta,7
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,No consta,15
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,No consta,13
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,No consta,21
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,No consta,16
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,No consta,14
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,No consta,6
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,No consta,13
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,No consta,31
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,No consta,12
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,No consta,13
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,No consta,7
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,No consta,5
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,No consta,10
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,No consta,5
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,No consta,9
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,No consta,9
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,No consta,12
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,No consta,9
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,No consta,11
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,No consta,16
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,No consta,6
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,No consta,13
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,No consta,7
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,No consta,21
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,No consta,4
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,No consta,7
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,No consta,9
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,No consta,10
2021,6,Gràcia,28,Vallcarca i els Penitents,1,No consta,7
2021,6,Gràcia,28,Vallcarca i els Penitents,2,No consta,8
2021,6,Gràcia,28,Vallcarca i els Penitents,3,No consta,19
2021,6,Gràcia,28,Vallcarca i els Penitents,4,No consta,12
2021,6,Gràcia,28,Vallcarca i els Penitents,6,No consta,10
2021,6,Gràcia,28,Vallcarca i els Penitents,7,No consta,7
2021,6,Gràcia,28,Vallcarca i els Penitents,8,No consta,21
2021,6,Gràcia,28,Vallcarca i els Penitents,9,No consta,9
2021,6,Gràcia,28,Vallcarca i els Penitents,10,No consta,12
2021,6,Gràcia,28,Vallcarca i els Penitents,11,No consta,9
2021,6,Gràcia,28,Vallcarca i els Penitents,12,No consta,12
2021,6,Gràcia,29,el Coll,13,No consta,13
2021,6,Gràcia,29,el Coll,14,No consta,5
2021,6,Gràcia,29,el Coll,15,No consta,8
2021,6,Gràcia,29,el Coll,16,No consta,7
2021,6,Gràcia,29,el Coll,17,No consta,5
2021,6,Gràcia,30,la Salut,18,No consta,7
2021,6,Gràcia,30,la Salut,19,No consta,16
2021,6,Gràcia,30,la Salut,20,No consta,7
2021,6,Gràcia,30,la Salut,21,No consta,8
2021,6,Gràcia,30,la Salut,22,No consta,6
2021,6,Gràcia,30,la Salut,23,No consta,7
2021,6,Gràcia,30,la Salut,24,No consta,14
2021,6,Gràcia,30,la Salut,25,No consta,10
2021,6,Gràcia,30,la Salut,26,No consta,5
2021,6,Gràcia,30,la Salut,27,No consta,8
2021,6,Gràcia,31,Vila de Gràcia,28,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,29,No consta,4
2021,6,Gràcia,31,Vila de Gràcia,30,No consta,11
2021,6,Gràcia,31,Vila de Gràcia,31,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,32,No consta,8
2021,6,Gràcia,31,Vila de Gràcia,33,No consta,8
2021,6,Gràcia,31,Vila de Gràcia,34,No consta,13
2021,6,Gràcia,31,Vila de Gràcia,35,No consta,7
2021,6,Gràcia,31,Vila de Gràcia,36,No consta,10
2021,6,Gràcia,31,Vila de Gràcia,37,No consta,7
2021,6,Gràcia,31,Vila de Gràcia,38,No consta,4
2021,6,Gràcia,31,Vila de Gràcia,39,No consta,15
2021,6,Gràcia,31,Vila de Gràcia,40,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,41,No consta,11
2021,6,Gràcia,31,Vila de Gràcia,42,No consta,19
2021,6,Gràcia,31,Vila de Gràcia,43,No consta,4
2021,6,Gràcia,31,Vila de Gràcia,44,No consta,25
2021,6,Gràcia,31,Vila de Gràcia,45,No consta,14
2021,6,Gràcia,31,Vila de Gràcia,46,No consta,7
2021,6,Gràcia,31,Vila de Gràcia,47,No consta,7
2021,6,Gràcia,31,Vila de Gràcia,48,No consta,10
2021,6,Gràcia,31,Vila de Gràcia,49,No consta,4
2021,6,Gràcia,31,Vila de Gràcia,50,No consta,8
2021,6,Gràcia,31,Vila de Gràcia,51,No consta,14
2021,6,Gràcia,31,Vila de Gràcia,52,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,53,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,54,No consta,8
2021,6,Gràcia,31,Vila de Gràcia,55,No consta,11
2021,6,Gràcia,31,Vila de Gràcia,56,No consta,10
2021,6,Gràcia,31,Vila de Gràcia,57,No consta,3
2021,6,Gràcia,31,Vila de Gràcia,58,No consta,5
2021,6,Gràcia,31,Vila de Gràcia,59,No consta,10
2021,6,Gràcia,31,Vila de Gràcia,60,No consta,7
2021,6,Gràcia,31,Vila de Gràcia,61,No consta,1
2021,6,Gràcia,31,Vila de Gràcia,62,No consta,6
2021,6,Gràcia,31,Vila de Gràcia,63,No consta,9
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,No consta,9
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,No consta,4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,No consta,8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,No consta,11
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,No consta,11
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,No consta,2
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,No consta,17
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,No consta,1
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,No consta,5
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,No consta,8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,No consta,4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,No consta,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,No consta,11
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,No consta,5
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,No consta,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,No consta,8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,No consta,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,No consta,5
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,No consta,6
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,No consta,9
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,No consta,4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,No consta,10
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,No consta,10
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,No consta,9
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,No consta,5
2021,7,Horta-Guinardó,33,el Baix Guinardó,1,No consta,5
